planet,planet_mass_mjup,planet_radius_rjup,planet_temperature_K,star_name,star_distance_AU,star_mass_msun,star_radius_rsun,star_age_Gy,star_teff_K,has_missing_data,planet_mass_mearth,planet_radius_rearth,planet_mass_kg,planet_radius_m,Luminosity_Lsun,Flux_inner_HZ_boundary,Flux_outer_HZ_boundary,HZ_inner_boundary_AU,HZ_outer_boundary_AU,HZ_middle_AU,HZ_subindex,escape_velocity,thermal_velocity,jeans_parameter,jeans_parameter_norm,water_subindex,planet_temperature_C,temperature_subindex,star_distance_m,radiation_I,relative_r,C12_stability_temperature,C12_stability_radiation,C12_stability_subindex,pre_seq_GY,main_seq_GY,main_seq_end_GY,mid_main_seq_GY,star_age_subindex,PO_HUI,HUI,density,ESI_r,ESI_d,ESI_ev,ESI_t,ESI,star_distance_AU_adj,PHI_substrate_subindex,PHI_energy_light,PHI_energy_temperature,PHI_energy_subindex,PHI_chemistry_subindex,PHI_liquid_medium_subindex,PHI
CoRoT-24 c,0.088,0.44,850.0,CoRoT-24,0.098,0.86,11.0,4950.0,850.0,False,27.9664,4.928,1.6702093408e+26,31431459.136,0.5810244717041653,1.14445775,0.2232357275,0.712520444265559,1.3713057181634907,1.041913081214525,0.013753991311928587,26647.525690534934,870.1322294767581,468.93567463049664,0.9676506154962878,0.28945743707122296,577.0,0.09214583333333334,14660800000.0,2.151142704695993e-22,60.555619495420004,0.093,0.09999444441027251,0.09649722220513626,0.014579877393650409,14.57987739365041,14.59445727104406,7.289938696825205,0.0991774124008459,0.1182063792644934,0.10461840798676784,1.2840699153409338,4.928,0.2337597545403055,2.3826245298269266,850.0,0.23310755293050603,0.07470046202164217,0.5,2,0,0.6666666666666666,0.0,0.5,0.03593041119630842
CoRoT-27 b,10.39,1.007,1500.0,CoRoT-27,0.0476,1.08,4.21,5900.0,1500.0,False,3301.9420000000005,11.278399999999998,1.9719858012400003e+28,71935180.34079999,1.319245191060752,1.069425,0.21560775000000001,1.11067652718852,2.1025653443619383,1.6066209357752292,0.004285676237391178,191396.9136145663,1155.9030822192105,13708.723636210632,0.09999964454116698,0.06880515337616844,1227.0,0.07860416666666667,7120960000.000001,2.0703251754133714e-21,582.8057026641497,0.08,0.09994221914082929,0.08997110957041465,0.008249746644799178,8.249746644799178,8.257996391443976,4.124873322399589,0.09901802948421695,0.06813682706697158,0.06370220350709502,12.647106162954348,11.278399999999998,2.302354721481379,17.11329549344273,1500.0,0.09455872830667508,0.05467259811000214,1.0,2,0,0.6666666666666666,0.0,0.0,0.0028574404296987997
CoRoT-35 b,1.1,1.68,1747.0,CoRoT-35,0.0429,1.65,6.1,6390.0,1747.0,False,349.58000000000004,18.816,2.0877616760000002e+27,120011025.792,6.066555836172329,1.0501958771000002,0.21284626357100003,2.40345472256154,4.537921824362499,3.4706882734620192,0.0017849306499220507,48215.15791007149,1247.4474073857978,746.9520125990038,0.9144134443959354,0.2712745139012151,1474.0,0.07345833333333333,6417840000.0,1.1720727358321624e-20,3299.4366416075995,0.07506,0.09967055468861269,0.08736527734430635,0.002859500254036816,2.8595002540368157,2.8623597542908525,1.4297501270184079,0.09893547198152212,0.10656370544205977,0.09273321143899609,0.2883559175100528,18.816,0.05249403299001638,4.31104258159396,1747.0,0.056415568426965323,0.10566432712344273,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
CoRoT-36 b,0.68,1.41,1567.0,CoRoT-36,0.066,1.52,2.1,6730.0,1567.0,False,216.104,15.791999999999998,1.2906163088e+27,100723539.504,4.514783369268798,1.0637036891,0.21485121769100002,2.0601940358408513,3.8964443175326493,2.9783191766867505,0.0032035817428751334,41379.647980484646,1181.4362453960366,613.3706724608777,0.9399928499543,0.27864863433211345,1294.0,0.07720833333333334,9873600000.0,3.685326707020688e-21,1037.435783778895,0.07866000000000001,0.09989675590540165,0.08927837795270083,0.003510678262005768,3.5106782620057686,3.514188940267774,1.7553391310028843,0.09887891246530102,0.10944356796526475,0.0955148477661262,0.301519637971468,15.792,0.05489043526308156,3.699861873064087,1567.0,0.06791528974049783,0.14023692936076035,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
EPIC 219388192 b,36.0,0.846,1164.0,EPIC 219388192,0.0593,1.01,3.9,5850.0,1164.0,False,11440.800000000001,9.4752,6.832674576000001e+28,60434123.70239999,1.036470499741012,1.1037905424,0.219485520624,0.9690253500917821,1.8471172360897892,1.4080712930907857,0.006119550948216507,388694.1108289805,1018.2449911173067,72858.69039919613,0.09999723025188219,0.06978415783874473,891.0,0.08560416666666668,8871280000.0,1.0480319142464417e-21,295.0256237283577,0.08672,0.09997099729261363,0.09334549864630681,0.009754310265758152,9.754310265758154,9.764064576023912,4.877155132879077,0.09902661150371578,0.0707759971207301,0.06672125288349214,73.90187205183042,9.4752,13.453538054676857,34.75415067858797,1164.0,0.0773481852680638,0.06037166676210183,1.0,2,0,0.6666666666666666,0.0,0.0,0.0028574404296987997
eta CrB (AB)b,50.1,0.97,1295.0,eta CrB,3600.0,1.24614,1.75,6028.7,1295.0,False,15921.78,10.863999999999999,9.508805451600002e+28,69292080.368,2.2082112197853023,1.0892668475,0.217957028475,1.423813686086065,2.705538962845842,2.0646763244659536,0.06401732013539232,428227.8294158737,1074.01581504545,79487.42468709826,0.09999695969074684,0.06900983931600413,1022.0,0.082875,538560000000000.0,6.0584643898712e-31,1.7054845479042275e-07,0.08410000000000001,2.1318556850391523e-08,0.04205001065927843,0.005768765804753227,5.768765804753226,5.77453457055798,2.884382902376613,0.09899616942800453,0.07138966790773589,0.06463954699829742,68.23175646732862,10.864,12.421316357545683,38.288963206937034,1295.0,0.06758581514584716,5349.618435778155,1.0,0,0,0.0,0.0,0.0,0.0001778279410038923
G 9-40 b,0.013,0.17,440.6,G 9-40,0.0418,0.31,9.9,3348.0,440.6,False,4.1314,1.904,2.467354708e+25,12143972.848,0.014753739049924147,1.209889638284,0.22830865145484003,0.11042773648517881,0.2160771237391977,0.16325243011218826,0.037852808841744426,16477.41603329017,626.4667688841356,345.9012579548602,0.9912103974128991,0.297572482269708,167.60000000000002,0.2576216216216215,6253280000.0,3.0024548350545983e-23,8.452043285963452,0.35216981132075464,0.09999965479394538,0.22608473305735,0.18689417484575951,186.89417484575952,187.08106902060527,93.44708742287976,0.09947301586357744,0.18372093233080028,0.18201382271137162,3.2889753337370884,1.904,0.5987447081488306,1.4732885929077246,440.6,0.6092852362018928,0.005077235765413053,1.0,2,0,0.6666666666666666,0.5,0.5,0.6389431042462724
GD 165 b,43.96,0.83,1920.49,GD 165,123.0,0.0124,3.3,12130.0,1920.49,False,13970.488000000001,9.296,8.343454843360002e+28,59291161.55199999,1.3687308834038401e-07,1.03974619810019,0.2109517833590219,0.0003628234618424554,0.000684677976379103,0.0005237507191107792,0.09877000676256484,433642.34814792284,1307.9219168786847,54962.91332477821,0.09999796069325347,0.06538740862744219,1647.49,0.06984395833333334,18400800000000.0,3.2168794963673e-35,9.05565820061047e-12,0.0715902,1.131955640332194e-12,0.03579510000056598,584.0442963929986,584044.2963929985,584628.3406893916,292022.14819649927,0.13565546163726092,0.08109038707223346,0.07028127343121518,95.56248506363224,9.296,17.39676538236248,38.77308939929004,1920.49,0.039749075828118915,0.04550552662591292,1.0,2,0,0.6666666666666666,0.0,0.0,0.0028574404296987997
GG Tau Bb,40.0,4.95,2840.0,GG Tau B,14.0,1.45,0.0015,2740.0,2840.0,False,12712.0,55.44,7.59186064e+28,353603915.28,3.809998529410118,1.02647264,0.2015330064,1.9265873972162926,3.695798100682284,2.8111927489492885,0.09989691988467739,169382.7922792392,1590.5047200546528,5670.725898931883,0.09999997262337683,0.061704664532165915,2567.0,0.0506875,2094400000000.0,6.911871979381724e-26,0.019457225625746966,0.0532,0.002432153203218365,0.02781607660160918,0.0039498444639115326,3.949844463911532,3.9537943083754437,1.974922231955766,0.09954398929409718,0.06792983006250994,0.059194239615526306,0.40992879202803234,55.44,0.07462588497607958,15.14495568939229,2840.0,0.023995169264730654,27.326904540477745,0.0,0,0,0.0,0.0,0.0,1e-05
GJ 1018 b,0.00843,0.1356,458.0,GJ 1018,0.0559,0.428,7.0,3433.0,458.0,False,2.6790540000000003,1.5187199999999998,1.5999846298800001e+25,9686604.224639999,0.047119163127845705,1.2068229116000002,0.228088823916,0.19759548227907558,0.3863364697350871,0.29196597600708135,0.028290120480107525,14856.819064893372,638.717082101099,270.5232587951997,0.8673546645783986,0.2665138012444492,185.0,0.17297297297297287,8362640000.0,5.36168013678935e-23,15.093366958444175,0.2783018867924528,0.09999899065825746,0.18915043872535514,0.08344312829119124,83.44312829119124,83.52657141948244,41.72156414559562,0.09944167670385214,0.15127380202534738,0.14588650350807375,4.2025465658004455,1.5187199999999998,0.7650566701462531,1.3283868059760822,458.0,0.6322641609518953,0.012134184444515566,1.0,2,0,0.6666666666666666,0.5,0.5,0.6389431042462724
GJ 1132 b,0.00522,0.1035,580.0,GJ 1132,0.0154,0.207,5.0,3270.0,580.0,False,1.658916,1.1591999999999998,9.907378135200002e+24,7393536.410399999,0.0034474124336345787,1.1860331600000003,0.22655803160000001,0.05391358434556338,0.10485178206740829,0.07938268320648584,0.02856422956650867,13381.566860035444,718.7697464328176,173.3023145373575,0.4298604154181087,0.1564765862830549,307.0,0.09777083333333333,2303840000.0,5.168669356112092e-23,14.550033065825563,0.0984,0.09999904499191838,0.09919952249595919,0.5129489396063596,512.9489396063597,513.461888545966,256.47446980317983,0.09954018348433014,0.09631027103263726,0.08889511654927446,5.85212348941441,1.1591999999999998,1.0653555029064385,1.1964806721084915,580.0,0.5444484367201546,0.0009042059128101169,1.0,2,0,0.6666666666666666,0.0,0.5,0.042728700639623404
GJ 143 c,0.01164,0.07958,703.0,GJ 143,0.0695,0.73,3.8,4640.0,703.0,False,3.699192,0.8912959999999999,2.20923144624e+25,5684807.995551999,0.32207891641768677,1.1663356571,0.225033345371,0.525495948101269,1.016896226322233,0.7711960872117509,0.01322560150104271,22788.535408523072,791.322391378365,414.66360955419,0.9780431385960062,0.2928252432035742,430.0,0.09520833333333334,10397200000.0,2.370934936486246e-22,66.74286812717484,0.09594000000000001,0.0999938256823157,0.09796691284115785,0.021963060085594028,21.96306008559403,21.985023145679623,10.981530042797015,0.09923030263416695,0.11969127870265502,0.10614406338660218,28.708149826963385,0.8912959999999998,5.226203010196283,2.037582179063717,703.0,0.31908907165911643,0.039442637919217975,1.0,2,0,0.6666666666666666,0.0,0.5,0.042728700639623404
GJ 3470 b,0.03546,0.38826,590.0,GJ 3470,0.03557,0.48,1.6,3652.0,590.0,False,11.269188,4.3485119999999995,6.7301844573600004e+25,27735405.282143995,0.07119810826074616,1.18438439,0.22643337390000004,0.24518160849057682,0.4766317120288695,0.3609066602597232,0.014507613445796888,18007.355243309346,724.9395569910106,308.50788806203155,0.9983708299455685,0.29855516913356017,317.0,0.09756250000000001,5321272000.0,2.0009105454524015e-22,56.32651770162899,0.09820000000000001,0.09999486732256646,0.09909743366128324,0.06264651358394377,62.64651358394377,62.709160097527715,31.323256791971886,0.09940172233086603,0.12182488771430125,0.10814279721217032,0.7530690669574357,4.3485119999999995,0.13709318950684032,1.6100844340401905,590.0,0.3149601570162824,0.00949113372597772,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
GJ 414 A b,0.02762,0.2632,303.7,GJ 414 A,0.24,0.68,12.4,4120.0,303.7,False,8.777636,2.94784,5.24217977192e+25,18801727.37408,0.24947790347894827,1.234903161611,0.23005128965411,0.449468842608153,0.8851617372227084,0.6673152899154307,0.053396359713688106,19302.376675754345,520.1135740114536,688.6446862367783,0.9255786771035956,0.498061284766466,30.69999999999999,0.9236216216216216,35904000000.0,1.5400561353348456e-23,4.335326202642779,0.9333490566037737,0.2495516044053746,0.5914503305045742,0.02622573800133358,26.22573800133358,26.25196373933491,13.11286900066679,0.09931767880683785,0.43316945508263754,0.4660306362054605,1.8829121058650236,2.94784,0.34277656257612227,1.7258756661203618,303.7,0.6918148834233523,0.11987463134620026,0.5,2,1,1.0,0.5,0.5,0.5946035575013605
GJ 414 A c,0.17705,0.7833,123.3,GJ 414 A,1.43,0.68,12.4,4120.0,123.3,False,56.266490000000005,8.77296,3.36034731578e+26,55955140.77552,0.24947790347894827,1.270263131091,0.23238308358891,0.44316881916920275,0.8807095658372608,0.6619391925032317,0.09999450661185043,28328.644474104072,331.4036829861343,3653.481657413284,0.3578439379421371,0.1267849277185451,-149.7,0.05291845493562233,213928000000.0,4.337974150094729e-25,0.12211589284181332,0.061649999999999996,0.015264486605226668,0.03845724330261333,0.02622573800133358,26.22573800133358,26.25196373933491,13.11286900066679,0.09931767880683785,0.0834945622750938,0.07239225129863265,0.4579052045217084,8.77296,0.08335979757247312,2.532937729551408,123.3,0.2144041400450767,0.7142530117711099,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
GJ 436 b,0.05836,0.32519,580.0,GJ 436,0.02887,0.464,6.0,3684.0,580.0,False,18.546808000000002,3.6421279999999996,1.1076524673760002e+26,23229991.355536,0.06301801656064542,1.1860331600000003,0.22655803160000001,0.23050691015441938,0.44829258900000674,0.3393997495772131,0.012524570296248233,25242.417315045554,718.7697464328176,616.6692754612535,0.9393612025712493,0.28385041819092643,307.0,0.09777083333333333,4318952000.0,2.6884261504786236e-22,75.68038636140955,0.0984,0.0999929319260235,0.09919646596301175,0.06818754406894502,68.187544068945,68.25573161301395,34.0937720344725,0.09939730739322748,0.11854791903534945,0.10555626077231442,2.1094428578710334,3.642128,0.3840155732811553,2.256990138049404,580.0,0.39261323157702416,0.007247348555652295,0.5,2,0,0.6666666666666666,0.0,0.5,0.03593041119630842
Gliese 12 b,0.00494,0.0919,287.0,Gliese 12,0.066,0.269,7.0,3253.0,287.0,False,1.569932,1.02928,9.375947890400001e+24,6564888.85136,0.008853361710728584,1.2380619610999999,0.230265456411,0.08456349302197481,0.1666704599573665,0.12561697648967066,0.07804786396755055,13814.8957030766,505.61126403847123,373.27744097194255,0.9859681496011173,0.46297971747071115,14.0,0.9836363636363636,9873600000.0,7.22682079976446e-24,2.0343820498601937,0.9897727272727272,0.7672640387814564,0.8785183830270918,0.26645219361247735,266.45219361247734,266.7186458060898,133.22609680623867,0.09950206509342772,0.500536878639029,0.5492687873055158,7.911237874054337,1.02928,1.4402089804104585,1.235225730201375,287.0,0.9257288349659185,0.006210092077572901,1.0,2,1,1.0,1.0,0.5,0.8408964152537145
GPX-1 b,19.7,1.47,2300.0,GPX-1,0.0338,1.56,0.27,7000.0,2300.0,False,6260.66,16.464,3.7389913652e+28,105009647.56799999,4.957338264842263,1.025681,0.20693751000000002,2.1984577397827563,4.160289887948341,3.1793738138655487,0.001537441424884517,218130.47116835718,1431.3297900001717,11612.43400131273,0.09999973010418384,0.06448121897098827,2027.0,0.061937500000000006,5056479999.999999,1.542915359644003e-20,4343.375045657212,0.064,0.09956616032623591,0.08178308016311796,0.0032899439884345643,3.2899439884345645,3.293233932422999,1.6449719942172822,0.09883387580512246,0.06171462327282264,0.05645912249021891,7.708648625426443,16.464,1.4033284239345383,19.503612355763146,2300.0,0.0571957085708754,0.07525597336614812,1.0,2,0,0.6666666666666666,0.0,0.0,0.0028574404296987997
HAT-P-1 b,0.525,1.319,1322.0,HAT-P-1,0.05561,1.174,3.6,5980.0,1322.0,False,166.845,14.772799999999998,9.96431709e+26,94222942.27359998,1.781579262475272,1.0864521596,0.217644636396,1.2805521530501047,2.4319100959700903,1.8562311245100975,0.004342657959501645,37592.32145140762,1085.154360359139,600.0469823786271,0.9425441948636671,0.2806188433486331,1049.0,0.08231250000000001,8319256000.0,2.0484544327589535e-21,576.6489917803391,0.08356000000000001,0.09994283481499605,0.09175141740749804,0.006696220678968328,6.696220678968327,6.702916899647295,3.3481103394841636,0.09900443936421627,0.11160597161596982,0.09788984253118875,0.28437338332156664,14.772799999999997,0.05176902868672521,3.361227164707341,1322.0,0.08334629821384618,0.0742258995441844,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
HAT-P-11 b,0.0736,0.389,750.0,HAT-P-11,0.053,0.683,6.5,4780.0,750.0,False,23.39008,4.3568,1.39690235776e+26,27788267.2816,0.2534629780324255,1.15914375,0.22445568750000003,0.46761519792157114,0.9032560623580869,0.685435630139829,0.011334105528556668,25918.269313541296,817.3469078316351,502.7697652936397,0.9611717470714307,0.2883805253706379,477.0,0.09422916666666667,7928800000.0,3.2084091259688937e-22,90.31813732937013,0.095,0.09999146814360779,0.0974957340718039,0.02593870206320189,25.938702063201887,25.964640765265088,12.969351031600944,0.09920762648397138,0.11812943162432729,0.10473802940285365,1.5541503788084636,4.3568,0.28292681475410936,2.3174198217975084,750.0,0.2809741230253516,0.02668290661253161,0.5,2,0,0.6666666666666666,0.0,0.5,0.03593041119630842
HAT-P-12 b,0.210489885,0.949,965.0,HAT-P-12,0.0384,0.7,2.5,4650.0,965.0,False,66.893685453,10.628799999999998,3.995024682624066e+26,67791942.54559998,0.27691912077842284,1.1286048275,0.22184807827500003,0.495342418473554,0.9496587239709925,0.7225005712222732,0.0077522131293203955,28062.373520744848,927.1274697479794,458.07849982018195,0.9697296489706034,0.2893568622986347,692.0,0.08975000000000001,5744639999.999999,6.677554545525993e-22,187.97611675694492,0.0907,0.0999817022968358,0.0953408511484179,0.0243924205986611,24.392420598661097,24.41681301925976,12.196210299330549,0.09922903809478208,0.11628579293423102,0.1025972150954286,0.30612346596112794,10.628799999999996,0.05572854359966925,2.50912975156419,965.0,0.1307004543014674,0.020207272421953217,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
HAT-P-18 b,0.183,0.947,841.0,HAT-P-18,0.0559,0.717,12.4,4870.0,841.0,False,58.1574,10.606399999999999,3.4732762428000005e+26,67649072.27679999,0.301904064836825,1.1457451739,0.22334501693900002,0.5133226905255531,0.9882464711728032,0.7507845808491782,0.01088983616577871,26193.43449876195,865.5133882045328,457.93866976366803,0.969756424938872,0.29003809626452404,568.0,0.09233333333333334,8362640000.0,3.4353603082032853e-22,96.70691358555243,0.09318000000000001,0.09999082926278777,0.09658541463139389,0.02297217472450853,22.97217472450853,22.99514689923304,11.486087362254265,0.09919213489618865,0.11780776305824373,0.10422793900570386,0.26783367535672936,10.606399999999999,0.048758041490594116,2.342023056171872,841.0,0.1473956072777442,0.03071470072852345,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
HAT-P-26 b,0.0585,0.57,590.0,HAT-P-26,0.0479,0.788,9.0,5079.0,590.0,False,18.5913,6.3839999999999995,1.1103096186000001e+26,40718026.607999995,0.4241254983600673,1.18438439,0.22643337390000004,0.5984127718793485,1.1633111705103987,0.8808619711948735,0.008004508301112517,19088.965671739683,724.9395569910106,346.6819271632686,0.9910609075644805,0.2967288545982675,317.0,0.09756250000000001,7165840000.0,6.572798296969977e-22,185.02718198219588,0.09820000000000001,0.09998199719178774,0.09909099859589388,0.018141970494091775,18.141970494091776,18.16011246458587,9.070985247045888,0.09915650115535429,0.12010867253012565,0.10658321473688209,0.3926407108580045,6.3839999999999995,0.07147865945315657,1.706794033588868,590.0,0.2551393403618701,0.031194835865769866,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
HAT-P-42 b,0.975,1.277,1427.0,HAT-P-42,0.0575,1.528,5.1,5743.0,1427.0,False,309.855,14.302399999999999,1.8505160310000002e+27,91222666.62879999,4.600913573356008,1.0760868851,0.21643835765100003,2.0677516136582508,3.9189872309311564,2.9933694222947036,0.0027807982167776663,52065.34505602326,1127.4253063020728,1066.3307878486885,0.853255806582166,0.2577198358107265,1154.0,0.080125,8602000000.0,4.948064301850477e-21,1392.9020071407756,0.08146,0.09986120910533146,0.09066060455266572,0.003464907255288784,3.4649072552887845,3.4683721625440733,1.7324536276443923,0.09904340586565298,0.10606592888916458,0.09324915354244484,0.5819637747673748,14.302399999999999,0.1059441604508359,4.655297821082383,1427.0,0.08751751672000958,0.12333600651029815,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
HAT-P-43 b,0.66,1.283,1361.0,HAT-P-43,0.0443,1.104,5.7,5645.0,1361.0,False,209.74800000000002,14.369599999999998,1.2526570056000002e+27,91651277.43519999,1.4278699841776188,1.0824943499000002,0.21719499669900003,1.1485013578692815,2.1794070403498,1.6639541991095408,0.003857200489704782,42736.655435115565,1101.0444569267092,753.2885345403283,0.9132000678539797,0.2730687589180235,1088.0,0.0815,6627280000.0,2.58706988582032e-21,728.2716263862882,0.08278,0.09992767247572376,0.09135383623786189,0.0078086744392394025,7.808674439239402,7.8164831136786415,3.904337219619701,0.09906045717398457,0.10976805056391495,0.09633905438425941,0.38844362170470403,14.369599999999998,0.07071459628296789,3.8211954364917062,1361.0,0.08600497165523076,0.05293562661619049,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
HAT-P-49 b,1.73,1.413,2131.0,HAT-P-49,0.0438,1.833,1.5,6820.0,2131.0,False,549.794,15.8256,3.2834797268e+27,100937844.9072,8.859003512216354,1.0304537459,0.20870308865900003,2.932096001997809,5.537923146624255,4.235009574311032,0.001493811934198494,65931.63753457008,1377.7407919044203,1145.045369660462,0.8381828015543796,0.25011982116444403,1858.0,0.06545833333333334,6552480000.0,1.641963889524088e-20,4622.2010423661,0.06738,0.09953827758715134,0.08345913879357567,0.00219833481357929,2.19833481357929,2.2005331483928696,1.099167406789645,0.09886369592140008,0.09987896022939033,0.08650255377017085,0.7622258018402481,15.8256,0.13876013619955882,5.895119070560539,2131.0,0.05504710000436306,0.13036666252526502,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
HAT-P-50 b,1.36,1.288,1862.0,HAT-P-50,0.0453,1.698,3.37,6280.0,1862.0,False,432.208,14.4256,2.5812326176e+27,92008453.1072,6.726291262841709,1.0429873436000001,0.21158632023600002,2.5395005746245656,4.792509335286695,3.66600495495563,0.001783815308122036,61228.471009784604,1287.8510327598628,1130.1746766668239,0.8410303810637997,0.25229465925733907,1589.0,0.0710625,6776880000.0,1.1654837272063662e-20,3280.888290616067,0.07276,0.09967240953298606,0.08621620476649303,0.0026616796563564437,2.6616796563564438,2.6643413360128,1.3308398281782219,0.09895377274437847,0.10206219041526654,0.088932454279886,0.79114365167847,14.4256,0.1440245142519185,5.474596727887838,1862.0,0.06700447836043849,0.11748597804659432,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
HAT-P-51 b,0.309,1.293,1192.0,HAT-P-51,0.05069,1.041,8.2,5449.0,1192.0,False,98.20020000000001,14.481599999999998,5.8647123444000006e+26,92365628.77919999,1.155640161343532,1.1005654016,0.219157034816,1.0247156881878166,1.9518773790871262,1.4882965336374714,0.004946737966864151,29128.751397780143,1030.4191467866444,399.5635862624377,0.9809346324178311,0.2909254458747633,919.0,0.08502083333333334,7583224000.0,1.5992081437900011e-21,450.18417252336656,0.08616,0.09995548136015447,0.09305774068007724,0.009044262863123993,9.044262863123993,9.053307125987118,4.522131431561997,0.09909332853722898,0.1146088172784534,0.10058733334368182,0.17767524911749738,14.481599999999998,0.032345063244135185,2.6044773691027117,1192.0,0.08611050629412462,0.05449210745394556,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
HAT-P-52 b,0.819,1.009,1218.0,HAT-P-52,0.03694,0.893,9.4,5131.0,1218.0,False,260.27819999999997,11.300799999999999,1.5544334660399998e+27,72078050.6096,0.6653731198584533,1.0976294556,0.218852881356,0.7785826998682289,1.4820928677074372,1.130337783787833,0.00474451847006771,53683.18315583406,1041.596318932101,1328.15160230349,0.8031199059418849,0.24631736475389082,945.0,0.08447916666666667,5526224000.0,1.7337976848956463e-21,488.0717242021309,0.08564000000000001,0.09995169258604272,0.09279584629302137,0.013270013136165609,13.270013136165609,13.283283149301775,6.6350065680828045,0.09914702833008454,0.10549678490274621,0.09344219066732969,0.9910017725919551,11.300799999999999,0.18040787993120758,4.799952930403357,1218.0,0.12209308033516139,0.03013210812036361,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
HAT-P-53 b,1.487,1.318,1778.0,HAT-P-53,0.03159,1.209,4.67,5956.0,1778.0,False,472.56860000000006,14.7616,2.8222741929200004e+27,94151507.1392,1.9803168514283358,1.0481435996000001,0.212505014796,1.3745386250923142,2.594786774370025,1.9846626997311696,0.0022982257044889126,63290.66675083796,1258.4665328063152,1264.6373522218457,0.8152822091490083,0.2463133726772959,1505.0,0.0728125,4725864000.0,7.05606187039412e-21,1986.3126552550737,0.07444,0.09980186774381322,0.08712093387190661,0.006222060760845451,6.222060760845451,6.228282821606296,3.1110303804227253,0.09900836108679092,0.10151067866809646,0.08875321528805516,0.8072885001726354,14.7616,0.14696361887231177,5.658983008813109,1778.0,0.07060407943396323,0.04445462667646486,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
HAT-P-55 b,0.582,1.182,1313.0,HAT-P-55,0.04604,1.011,4.2,5808.0,1313.0,False,184.9596,13.238399999999999,1.10461572312e+27,84436328.8608,1.0401696076527787,1.0873836011,0.21774866681100002,0.9780491737322627,1.8577755952034045,1.4179123844678336,0.004707329778145003,41811.393859926124,1081.4542589465116,747.3826045148759,0.914330990624811,0.2736120290722691,1040.0,0.0825,6887584000.0,1.744859567479818e-21,491.18569312296444,0.08374000000000001,0.09995138118759364,0.09184569059379682,0.009730207705610791,9.730207705610791,9.739937913316401,4.865103852805396,0.09903360763531617,0.11033973141590543,0.09694479005500414,0.43806099297957496,13.2384,0.07974723881401691,3.7384653942673465,1313.0,0.09363893375951579,0.0469556000730564,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
HAT-P-56 b,2.31,1.51,1840.0,HAT-P-56,0.0423,1.47,2.01,6566.0,1840.0,False,734.118,16.912,4.3842995196000005e+27,107867052.94399999,4.002601972821723,1.0442806400000002,0.2118260864,1.957774146989508,3.694880585440275,2.8263273662148913,0.0021606169468038616,73698.62886433878,1280.220283464353,1656.9881894921182,0.7401511977568285,0.22719034316104145,1567.0,0.07152083333333334,6328080000.0,7.954055541804493e-21,2239.1018493727497,0.0732,0.09977658869800622,0.08648829434900311,0.003816863801389803,3.816863801389803,3.820680665191193,1.9084319006949015,0.09890629648229106,0.09725327685449456,0.08528308291949416,0.8339598955359971,16.912,0.1518190389385404,6.589585952032883,1840.0,0.0655156089059828,0.0846275113893241,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
HAT-P-57 b,1.85,1.413,2200.0,HAT-P-57,0.0406,1.5,1.0,7500.0,2200.0,False,587.9300000000001,15.8256,3.5112355460000007e+27,100937844.9072,4.304557689612044,1.028216,0.20797796,2.0460775371326947,3.8670032316090173,2.956540384370856,0.001984284527989863,68179.94946976872,1399.86815047335,1186.066635071183,0.8303276656246671,0.2477797669719418,1927.0,0.06402083333333333,6073760000.0,9.285459805194865e-21,2613.898043936891,0.066,0.09973910889115077,0.0828695544455754,0.0036288736930121155,3.6288736930121157,3.632502566705128,1.8144368465060579,0.09875059785300028,0.09908100742636813,0.08572923779767538,0.815096955725121,15.8256,0.14838511674519297,6.0961464841267325,2200.0,0.05349637789287247,0.08423455771385582,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
